id,name,lat,lon,address,size,district,pop_time_Monday_0,pop_time_Monday_1,pop_time_Monday_2,pop_time_Monday_3,pop_time_Monday_4,pop_time_Monday_5,pop_time_Monday_6,pop_time_Monday_7,pop_time_Monday_8,pop_time_Monday_9,pop_time_Monday_10,pop_time_Monday_11,pop_time_Monday_12,pop_time_Monday_13,pop_time_Monday_14,pop_time_Monday_15,pop_time_Monday_16,pop_time_Monday_17,pop_time_Monday_18,pop_time_Monday_19,pop_time_Monday_20,pop_time_Monday_21,pop_time_Monday_22,pop_time_Monday_23,pop_time_Tuesday_0,pop_time_Tuesday_1,pop_time_Tuesday_2,pop_time_Tuesday_3,pop_time_Tuesday_4,pop_time_Tuesday_5,pop_time_Tuesday_6,pop_time_Tuesday_7,pop_time_Tuesday_8,pop_time_Tuesday_9,pop_time_Tuesday_10,pop_time_Tuesday_11,pop_time_Tuesday_12,pop_time_Tuesday_13,pop_time_Tuesday_14,pop_time_Tuesday_15,pop_time_Tuesday_16,pop_time_Tuesday_17,pop_time_Tuesday_18,pop_time_Tuesday_19,pop_time_Tuesday_20,pop_time_Tuesday_21,pop_time_Tuesday_22,pop_time_Tuesday_23,pop_time_Wednesday_0,pop_time_Wednesday_1,pop_time_Wednesday_2,pop_time_Wednesday_3,pop_time_Wednesday_4,pop_time_Wednesday_5,pop_time_Wednesday_6,pop_time_Wednesday_7,pop_time_Wednesday_8,pop_time_Wednesday_9,pop_time_Wednesday_10,pop_time_Wednesday_11,pop_time_Wednesday_12,pop_time_Wednesday_13,pop_time_Wednesday_14,pop_time_Wednesday_15,pop_time_Wednesday_16,pop_time_Wednesday_17,pop_time_Wednesday_18,pop_time_Wednesday_19,pop_time_Wednesday_20,pop_time_Wednesday_21,pop_time_Wednesday_22,pop_time_Wednesday_23,pop_time_Thursday_0,pop_time_Thursday_1,pop_time_Thursday_2,pop_time_Thursday_3,pop_time_Thursday_4,pop_time_Thursday_5,pop_time_Thursday_6,pop_time_Thursday_7,pop_time_Thursday_8,pop_time_Thursday_9,pop_time_Thursday_10,pop_time_Thursday_11,pop_time_Thursday_12,pop_time_Thursday_13,pop_time_Thursday_14,pop_time_Thursday_15,pop_time_Thursday_16,pop_time_Thursday_17,pop_time_Thursday_18,pop_time_Thursday_19,pop_time_Thursday_20,pop_time_Thursday_21,pop_time_Thursday_22,pop_time_Thursday_23,pop_time_Friday_0,pop_time_Friday_1,pop_time_Friday_2,pop_time_Friday_3,pop_time_Friday_4,pop_time_Friday_5,pop_time_Friday_6,pop_time_Friday_7,pop_time_Friday_8,pop_time_Friday_9,pop_time_Friday_10,pop_time_Friday_11,pop_time_Friday_12,pop_time_Friday_13,pop_time_Friday_14,pop_time_Friday_15,pop_time_Friday_16,pop_time_Friday_17,pop_time_Friday_18,pop_time_Friday_19,pop_time_Friday_20,pop_time_Friday_21,pop_time_Friday_22,pop_time_Friday_23,pop_time_Saturday_0,pop_time_Saturday_1,pop_time_Saturday_2,pop_time_Saturday_3,pop_time_Saturday_4,pop_time_Saturday_5,pop_time_Saturday_6,pop_time_Saturday_7,pop_time_Saturday_8,pop_time_Saturday_9,pop_time_Saturday_10,pop_time_Saturday_11,pop_time_Saturday_12,pop_time_Saturday_13,pop_time_Saturday_14,pop_time_Saturday_15,pop_time_Saturday_16,pop_time_Saturday_17,pop_time_Saturday_18,pop_time_Saturday_19,pop_time_Saturday_20,pop_time_Saturday_21,pop_time_Saturday_22,pop_time_Saturday_23,pop_time_Sunday_0,pop_time_Sunday_1,pop_time_Sunday_2,pop_time_Sunday_3,pop_time_Sunday_4,pop_time_Sunday_5,pop_time_Sunday_6,pop_time_Sunday_7,pop_time_Sunday_8,pop_time_Sunday_9,pop_time_Sunday_10,pop_time_Sunday_11,pop_time_Sunday_12,pop_time_Sunday_13,pop_time_Sunday_14,pop_time_Sunday_15,pop_time_Sunday_16,pop_time_Sunday_17,pop_time_Sunday_18,pop_time_Sunday_19,pop_time_Sunday_20,pop_time_Sunday_21,pop_time_Sunday_22,pop_time_Sunday_23
ChIJGV7UHQdVzpQR_6BwrmOW4gM,Mercado Koball,-23.5952758,-46.7888413,"Rua Coronel Rubens Reis Rezende, 35 - Raposo Tavares, São Paulo - SP, 05565-180, Brazil",medio,raposo tavares,0,0,0,0,0,0,0,2,16,22,15,13,15,18,18,16,16,30,62,55,0,0,0,0,0,0,0,0,0,0,0,6,17,22,27,33,35,30,23,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,15,18,18,15,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,13,16,15,13,12,18,33,50,52,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,17,22,23,22,18,17,23,40,51,0,0,0,0,0,0,0,0,0,0,0,0,1,11,21,25,23,21,21,21,23,27,33,34,0,0,0,0,0,0,0,0,0,0,0,0,7,35,51,63,100,100,43,0,0,0,0,0,0,0,0,0,0
ChIJxYMdes5VzpQRYUN0_Qu_Zbg,Barbosa Supermercados,-23.5874633,-46.7935704,"SP-270, 8450 - Jardim Bela Vista, São Paulo - SP, 05576-200, Brazil",grande,raposo tavares,0,0,0,0,0,0,0,0,16,26,32,34,34,39,48,55,58,65,79,88,73,42,0,0,0,0,0,0,0,0,0,0,21,35,47,52,55,57,57,54,52,57,70,75,59,32,0,0,0,0,0,0,0,0,0,0,15,26,34,35,33,34,39,45,48,50,58,64,52,27,0,0,0,0,0,0,0,0,0,0,15,26,36,41,41,38,40,50,63,70,72,80,79,43,0,0,0,0,0,0,0,0,0,0,21,30,34,35,37,42,48,53,57,66,84,93,76,42,0,0,0,0,0,0,0,0,0,0,23,43,63,74,74,72,75,78,79,84,96,100,78,42,0,0,0,0,0,0,0,0,0,0,17,38,66,90,99,94,82,69,63,69,70,48,0,0,0,0
ChIJqWi-8mpVzpQRsNflhquQgSA,Supermercado Compremais,-23.5857936,-46.8043821,"Tv. Cachoeira da Pena, 59 - Conj. Promorar Raposo Tavares, São Paulo - SP, 05574-440, Brazil",pequeno,raposo tavares,0,0,0,0,0,0,0,2,5,8,11,16,20,23,23,23,22,31,58,79,59,23,0,0,0,0,0,0,0,0,0,4,7,11,19,25,29,31,29,28,35,52,64,56,61,44,0,0,0,0,0,0,0,0,0,4,8,14,17,19,19,19,23,32,41,43,43,58,56,23,0,0,0,0,0,0,0,0,0,4,8,13,19,23,28,28,25,23,28,44,67,71,52,25,0,0,0,0,0,0,0,0,0,7,13,19,25,31,35,37,34,29,29,62,91,71,55,22,0,0,0,0,0,0,0,0,0,7,16,29,41,47,47,41,40,43,46,46,61,86,62,17,0,0,0,0,0,0,0,0,0,10,26,52,80,100,98,76,46,0,0,0,0,0,0,0,0,0
ChIJLzE2kixUzpQRTSVn-aagxNA,Talento´s Supermercados,-23.594065,-46.7599122,"Rua Denis Chaudet, 12 - Jardim Dracena, São Paulo - SP, 05528-220, Brazil",medio,raposo tavares,0,0,0,0,0,0,0,1,3,12,23,30,29,24,22,28,39,44,45,68,45,0,0,0,0,0,0,0,0,0,0,2,4,8,13,17,20,21,20,21,29,48,62,55,31,0,0,0,0,0,0,0,0,0,0,0,4,8,14,19,21,22,22,25,35,47,53,46,30,0,0,0,0,0,0,0,0,0,0,0,3,6,9,13,19,23,25,25,23,31,62,82,51,0,0,0,0,0,0,0,0,0,0,7,10,12,13,12,13,15,20,24,32,61,100,84,31,0,0,0,0,0,0,0,0,0,0,5,14,12,18,27,37,44,46,44,39,42,63,73,42,0,0,0,0,0,0,0,0,0,0,6,16,28,40,47,53,58,57,45,33,40,64,66,35,0,0,0
ChIJu8v9brZVzpQRt0QuKmoHG5o,Lichia Supermercados,-23.5839091,-46.7605128,"R. Otávio Pedreiro Rosa, 160 - Jardim Ester, São Paulo - SP, 05576-100, Brazil",medio,raposo tavares,0,0,0,0,0,0,0,2,9,19,30,39,43,42,37,37,49,74,94,90,62,29,0,0,0,0,0,0,0,0,0,9,21,36,52,65,67,59,47,47,65,89,100,84,52,23,0,0,0,0,0,0,0,0,0,6,13,23,33,40,43,41,37,37,46,63,78,75,54,27,0,0,0,0,0,0,0,0,0,3,14,22,27,35,40,39,36,40,56,77,88,79,56,29,0,0,0,0,0,0,0,0,0,6,14,24,33,37,36,31,27,31,48,74,93,91,68,37,0,0,0,0,0,0,0,0,0,7,21,39,56,64,60,49,42,47,58,63,71,81,67,31,0,0,0,0,0,0,0,0,0,0,20,46,70,89,97,88,64,39,50,46,0,0,0,0,0,0
ChIJW6LaCNtVzpQRAR5hu4W-cnM,Mercadinho Alkimin,-23.5772024,-46.7552713,"Av. Professor José Maria Alkmin, 745 - Jardim Ester, São Paulo - SP, 05366-000, Brazil",pequeno,rio pequeno,0,0,0,0,0,0,26,52,47,31,36,47,47,36,36,47,52,47,36,21,0,0,0,0,0,0,0,0,0,0,15,42,42,26,36,57,68,47,36,47,68,68,47,21,0,0,0,0,0,0,0,0,0,0,15,26,36,42,36,26,78,57,5,10,57,84,31,0,0,0,0,0,0,0,0,0,0,0,21,36,47,36,26,31,68,42,21,47,73,68,36,10,0,0,0,0,0,0,0,0,0,0,36,78,100,73,36,42,57,31,21,52,89,84,42,10,0,0,0,0,0,0,0,0,0,0,21,42,57,52,36,36,47,26,15,31,57,63,47,21,0,0,0,0,0,0,0,0,0,0,42,63,68,57,52,52,52,47,36,26,21,21,21,21,0,0,0,0
ChIJvU9p591VzpQRLSjko6VjXtM,Mercado Cavalcante,-23.5712166,-46.7530801,"Av. José Joaquim Seabra, 900 - Jardim Ivana, São Paulo - SP, 05364-000, Brazil",pequeno,rio pequeno,0,0,0,0,0,0,0,25,53,36,42,51,53,44,38,42,53,61,53,31,0,0,0,0,0,0,0,0,0,0,0,19,29,42,53,59,57,53,46,44,48,53,48,36,0,0,0,0,0,0,0,0,0,0,0,17,36,55,59,55,55,55,48,38,40,51,51,34,0,0,0,0,0,0,0,0,0,0,0,14,46,87,97,76,59,55,46,34,38,74,87,44,0,0,0,0,0,0,0,0,0,0,0,74,70,44,57,76,80,72,63,63,70,68,53,29,0,0,0,0,0,0,0,0,0,0,0,42,68,80,78,68,61,63,65,63,55,42,46,44,0,0,0,0,0,0,0,0,0,0,0,0,70,93,63,76,100,89,53,23,0,0,0,0,0,0,0,0
ChIJn0poivlXzpQRB38mq40NJKA,Supermercado Vanessa Jaguaré,-23.5543184,-46.74782109999999,"Av. Gen. Mac Arthur, 362 - Vila Lageado, São Paulo - SP, 05338-000, Brazil",pequeno,jaguare,0,0,0,0,0,0,0,0,0,6,14,23,23,17,21,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,23,21,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,38,51,48,34,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,44,25,31,48,36,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,44,40,27,34,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,87,100,93,72,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJbxIMWf5VzpQR7czsahUSzUU,Supermercado Jaguaré,-23.553192,-46.749931,"Av. Pres. Altíno, 238 - Jaguaré, São Paulo - SP, 05323-000, Brazil",medio,jaguare,0,0,0,0,0,0,0,13,25,35,41,42,43,45,46,45,47,67,96,93,54,17,0,0,0,0,0,0,0,0,0,16,30,46,61,69,67,58,49,48,58,69,68,52,29,12,0,0,0,0,0,0,0,0,0,10,25,34,33,30,33,37,38,36,39,53,66,60,36,13,0,0,0,0,0,0,0,0,0,16,33,42,45,49,51,46,35,32,46,69,81,67,38,14,0,0,0,0,0,0,0,0,0,12,29,45,50,48,49,49,46,42,48,73,100,90,51,16,0,0,0,0,0,0,0,0,0,12,32,57,72,78,82,82,75,63,58,67,78,68,40,14,0,0,0,0,0,0,0,0,0,0,29,54,76,91,97,85,60,43,44,55,55,39,0,0,0,0
ChIJmYGychpWzpQR0J3shN_0cKQ,Mercado BRF,-23.5518372,-46.7363722,"Av. Torres de Oliveira, 305 - Jaguaré, São Paulo - SP, 05347-020, Brazil",pequeno,jaguare,0,0,0,0,0,0,0,0,0,58,67,58,38,23,20,20,14,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,100,64,41,38,35,26,14,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,73,64,44,32,26,23,20,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,85,85,67,41,20,8,8,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,100,82,58,38,32,29,29,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,61,50,55,44,26,50,73,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJrZXdiKn4zpQRN6diizwz11s,Mini Mercado e Açougue da XI,-23.5464098,-46.7433602,"R. Assum Preto, 153 - Vila Nova Jaguare, São Paulo - SP, 05333-050, Brazil",pequeno,jaguare,0,0,0,0,0,0,0,11,23,38,46,50,46,42,38,42,50,53,50,42,30,19,0,0,0,0,0,0,0,0,0,11,19,26,34,42,46,50,50,50,53,57,61,53,46,34,0,0,0,0,0,0,0,0,0,19,26,38,46,50,46,38,34,42,53,61,65,53,38,23,0,0,0,0,0,0,0,0,0,19,26,34,42,46,46,46,46,53,61,65,65,57,42,26,0,0,0,0,0,0,0,0,0,26,57,65,50,38,42,46,46,50,57,61,57,42,26,15,0,0,0,0,0,0,0,0,0,23,38,57,73,84,84,80,76,76,76,76,76,69,57,46,0,0,0,0,0,0,0,0,0,0,34,46,57,65,65,65,65,73,88,100,88,76,80,69,0,0
ChIJtTcKRav4zpQRblAN8Qx6_k8,Mercado Sena's,-23.544798,-46.7469674,"R. Barcelona, 382 - Jaguaré, São Paulo - SP, 05331-030, Brazil",medio,jaguare,0,0,0,0,0,0,0,0,2,7,13,15,11,8,10,14,15,24,35,20,0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,14,15,15,15,14,14,20,28,23,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,11,11,13,14,14,12,15,38,23,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,16,14,10,8,12,19,22,19,12,0,0,0,0,0,0,0,0,0,0,0,0,5,10,14,13,11,9,8,9,15,27,34,23,0,0,0,0,0,0,0,0,0,0,0,0,7,11,15,18,19,19,19,20,22,21,16,9,0,0,0,0,0,0,0,0,0,0,0,0,8,29,66,100,97,0,0,0,0,0,0,0,0,0,0,0
ChIJ4WUxo5n4zpQRQZHwU-HGT4E,Quitanda Seu Aristides,-23.53351199999999,-46.7250542,"R. Carlos Weber, 1665 - Vila Leopoldina, São Paulo - SP, 05303-000, Brazil",pequeno,vila leopoldina,0,0,0,0,0,0,0,0,0,12,16,20,25,29,25,33,50,29,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,58,100,70,54,58,50,33,25,16,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,33,33,29,25,37,37,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,20,20,16,12,4,4,29,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,41,25,12,20,41,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJZezJOpj4zpQRYUKpIOrSQ7s,Mercado Máximo,-23.5330933,-46.7266141,"R. Brentano, 435 - Vila Leopoldina, São Paulo - SP, 05302-041, Brazil",pequeno,vila leopoldina,0,0,0,0,0,0,0,56,93,62,66,64,48,33,35,51,67,74,62,43,0,0,0,0,0,0,0,0,0,0,0,61,85,83,79,80,74,59,48,48,58,66,59,41,0,0,0,0,0,0,0,0,0,0,0,46,75,85,79,69,58,43,32,37,59,79,74,46,0,0,0,0,0,0,0,0,0,0,0,64,95,59,53,61,59,48,32,25,41,77,87,51,0,0,0,0,0,0,0,0,0,0,0,62,100,59,77,79,59,38,33,43,59,67,62,45,0,0,0,0,0,0,0,0,0,0,0,19,29,38,46,53,54,51,45,35,29,46,79,48,0,0,0,0,0,0,0,0,0,0,0,0,32,50,61,69,66,43,17,4,3,6,6,3,0,0,0,0
ChIJ4ZHpQwj5zpQRAnS1cJKh-fU,Minuto Pão de Açúcar Vila Leopoldina,-23.5315842,-46.7274609,"R. Carlos Weber, 1340 - Vila Leopoldina, São Paulo - SP, 05303-000, Brazil",pequeno,vila leopoldina,0,0,0,0,0,0,0,1,9,19,23,24,30,41,53,59,65,76,83,75,48,17,0,0,0,0,0,0,0,0,0,4,33,39,44,74,100,98,72,46,39,46,53,45,27,4,0,0,0,0,0,0,0,0,0,11,11,7,18,30,38,40,38,37,43,54,61,56,38,14,0,0,0,0,0,0,0,0,0,39,28,22,39,51,55,50,41,40,50,70,82,72,45,14,0,0,0,0,0,0,0,0,0,16,33,33,38,59,81,85,70,51,49,70,96,98,70,28,0,0,0,0,0,0,0,0,0,1,25,50,61,60,65,79,86,75,51,43,66,86,56,8,0,0,0,0,0,0,0,0,0,0,1,19,44,67,81,80,66,45,30,46,88,66,0,0,0,0
ChIJJ9DQqC7_zpQR4lem6pfP6fw,Mercado Extra - Vila dos Remédios,-23.5179406,-46.7521564,"Av. dos Remédios, 756 - Vila dos Remedios, São Paulo - SP, 05107-001, Brazil",medio,jaguara,0,0,0,0,0,0,0,12,25,40,54,62,64,63,66,76,85,87,81,77,64,35,0,0,0,0,0,0,0,0,0,18,35,56,75,84,82,75,71,77,88,95,91,78,55,28,0,0,0,0,0,0,0,0,0,16,26,39,51,61,66,65,60,60,75,97,94,74,60,33,0,0,0,0,0,0,0,0,0,15,25,36,48,56,61,61,59,61,72,87,94,83,57,30,0,0,0,0,0,0,0,0,0,16,28,43,56,64,68,69,74,83,92,96,94,94,81,46,0,0,0,0,0,0,0,0,0,0,26,52,78,94,100,99,97,92,85,83,84,80,64,40,0,0,0,0,0,0,0,0,0,0,17,35,56,70,73,67,60,56,51,48,58,68,49,0,0,0
ChIJz_WlG9T-zpQRLhWgXJGOE5A,Mini Mercado Extra,-23.5085333,-46.7522703,"Av. Cândido Portinari, 555 - Vila Jaguara, São Paulo - SP, 05114-000, Brazil",pequeno,jaguara,0,0,0,0,0,0,0,0,19,40,49,45,42,49,55,63,81,96,82,42,0,0,0,0,0,0,0,0,0,0,0,0,19,39,55,62,61,60,61,62,64,77,94,68,0,0,0,0,0,0,0,0,0,0,0,0,10,19,28,37,42,45,43,41,45,62,76,63,0,0,0,0,0,0,0,0,0,0,0,0,12,25,37,47,54,55,50,43,44,64,90,80,0,0,0,0,0,0,0,0,0,0,0,0,14,28,42,50,54,52,50,57,76,95,100,80,0,0,0,0,0,0,0,0,0,0,0,0,11,28,47,66,81,90,89,79,66,61,72,70,0,0,0,0,0,0,0,0,0,0,0,0,3,20,42,65,81,85,75,55,0,0,0,0,0,0,0,0
ChIJaX6foiD5zpQR2eDvwR6DxSQ,Mercadinho Taguchi,-23.5053612,-46.7321008,"R. Dr. Odon Carlos de Figueiredo Ferraz, 1205 - Parque Sao Domingos, São Paulo - SP, 05121-000, Brazil",pequeno,jaguara,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,46,56,75,57,18,0,0,0,0,0,0,0,0,0,0,0,0,21,38,40,32,33,39,38,34,37,42,39,27,0,0,0,0,0,0,0,0,0,0,0,0,17,26,27,27,29,29,24,23,37,56,49,22,0,0,0,0,0,0,0,0,0,0,0,0,6,15,24,28,28,29,29,28,38,81,77,23,0,0,0,0,0,0,0,0,0,0,0,0,10,22,36,50,56,53,41,34,53,75,48,11,0,0,0,0,0,0,0,0,0,0,0,0,10,24,43,59,63,55,46,45,51,54,46,30,0,0,0,0,0,0,0,0,0,0,0,0,10,38,80,100,74,32,0,0,0,0,0,0,0,0,0,0
ChIJIU7VY8X-zpQRv4XPK28FTNs,Lopes Supermercados - Vila Piauí,-23.5033643,-46.7578999,"Av. Mutinga, 4928 - Vila Piaui, São Paulo - SP, 05110-010, Brazil",medio,jaguara,0,0,0,0,0,0,0,0,30,36,39,44,51,54,51,49,58,74,86,81,0,0,0,0,0,0,0,0,0,0,0,0,36,45,49,56,66,67,57,49,55,73,82,70,0,0,0,0,0,0,0,0,0,0,0,0,31,37,39,44,50,49,42,40,49,63,72,66,0,0,0,0,0,0,0,0,0,0,0,0,24,36,47,55,58,55,51,51,61,77,87,78,0,0,0,0,0,0,0,0,0,0,0,0,22,33,45,54,59,59,57,58,68,86,100,95,0,0,0,0,0,0,0,0,0,0,0,0,30,48,67,83,91,90,84,78,79,87,92,87,0,0,0,0,0,0,0,0,0,0,0,0,24,48,74,92,95,84,70,59,0,0,0,0,0,0,0,0
ChIJ38CQRslQzpQRbTmhSdWtq5Q,Mercado Mendes - açougue e padaria,-23.61258059999999,-46.69387459999999,"Rua George Ohm, 160 - Cidade Monções, São Paulo - SP, 04576-020, Brazil",medio,morumbi,0,0,0,0,0,4,27,38,25,32,45,54,52,44,35,30,35,41,38,26,13,0,0,0,0,0,0,0,0,7,13,20,30,41,50,54,54,50,41,30,22,23,38,38,14,0,0,0,0,0,0,0,0,0,14,23,33,44,52,58,57,51,42,33,32,44,52,39,17,0,0,0,0,0,0,0,0,0,14,38,61,63,52,50,52,50,41,29,23,30,42,39,20,0,0,0,0,0,0,0,0,0,23,91,100,45,41,54,58,51,36,27,30,39,45,38,25,0,0,0,0,0,0,0,0,0,17,39,48,38,25,25,29,33,33,27,20,13,10,10,0,0,0,0,0,0,0,0,0,0,16,38,32,22,27,38,44,42,35,0,0,0,0,0,0,0,0,0
ChIJp9xLSDRXzpQRuypXGmjK1N8,Mini Mercado Extra,-23.6029926,-46.69273640000001,"R. Guararapes, 1842 - Cidade Monções, São Paulo - SP, 04561-004, Brazil",pequeno,morumbi,0,0,0,0,0,0,0,30,38,30,32,53,72,70,47,27,25,35,43,38,23,0,0,0,0,0,0,0,0,0,0,32,45,38,32,47,71,75,54,30,22,29,37,34,22,0,0,0,0,0,0,0,0,0,0,35,37,25,30,54,75,73,51,30,27,36,43,36,21,0,0,0,0,0,0,0,0,0,0,27,47,37,32,49,68,74,62,43,32,37,48,46,29,0,0,0,0,0,0,0,0,0,0,59,100,36,44,56,59,53,40,30,32,45,58,51,29,0,0,0,0,0,0,0,0,0,0,7,20,32,34,37,47,48,40,41,51,56,49,32,15,0,0,0,0,0,0,0,0,0,0,0,8,18,32,45,51,48,42,42,44,33,0,0,0,0,0,0
ChIJyfkyO-RWzpQRUq2pNhC3O-0,Mini Mercado Extra,-23.590276,-46.7167907,"Rua dos Três Irmãos, 636 - Vila Progredior, São Paulo - SP, 05615-190, Brazil",pequeno,morumbi,0,0,0,0,0,0,0,33,53,60,61,63,62,54,47,43,45,48,46,37,24,12,0,0,0,0,0,0,0,0,0,33,59,84,100,98,83,69,61,58,58,55,48,38,27,16,0,0,0,0,0,0,0,0,0,31,46,59,66,68,67,66,63,59,58,58,55,44,26,11,0,0,0,0,0,0,0,0,0,29,54,76,83,73,59,53,59,67,71,66,53,36,21,10,0,0,0,0,0,0,0,0,0,48,80,92,90,89,89,85,83,85,90,90,81,64,43,25,0,0,0,0,0,0,0,0,0,4,22,58,92,95,75,64,66,74,76,70,58,44,29,16,0,0,0,0,0,0,0,0,0,0,18,35,56,72,80,77,67,57,45,33,19,0,0,0,0,0
ChIJ8QXYPstWzpQRMWUUgXYu55I,Mercado Nova Central,-23.6167152,-46.72503620000001,"Rua Melchior Giola, 230-404 - Paraisópolis, São Paulo - SP, 05664-000, Brazil",pequeno,morumbi,0,0,0,0,0,0,0,0,0,13,25,31,28,20,16,23,36,51,58,53,40,25,0,0,0,0,0,0,0,0,0,0,0,15,25,31,31,26,24,29,40,53,59,56,45,29,0,0,0,0,0,0,0,0,0,0,0,11,18,23,24,21,20,23,31,39,43,42,36,27,0,0,0,0,0,0,0,0,0,0,0,17,26,30,27,22,23,31,43,53,57,53,42,28,0,0,0,0,0,0,0,0,0,0,0,15,27,38,43,40,34,33,43,62,78,76,58,36,0,0,0,0,0,0,0,0,0,0,0,28,51,75,87,86,76,68,67,69,71,69,62,51,0,0,0,0,0,0,0,0,0,0,0,40,71,96,100,80,53,35,32,39,47,51,48,39,0,0
ChIJq6qGa8BWzpQR1LFZk2YGvt8,Mini Mercado Extra,-23.6008333,-46.72750000000001,"R. Francisco Preto, 177 - Vila Sonia, São Paulo - SP, 05623-010, Brazil",pequeno,vila sonia,0,0,0,0,0,0,0,1,2,8,13,18,22,24,22,20,17,20,22,21,12,2,0,0,0,0,0,0,0,0,0,1,6,13,17,17,14,14,18,24,28,28,24,16,9,2,0,0,0,0,0,0,0,0,0,1,9,14,14,14,16,16,13,9,5,9,18,21,12,1,0,0,0,0,0,0,0,0,0,1,5,10,16,20,21,18,14,9,8,22,49,49,21,1,0,0,0,0,0,0,0,0,0,4,12,21,26,24,18,20,26,30,29,37,58,61,32,6,0,0,0,0,0,0,0,0,0,4,13,26,41,54,58,54,48,48,62,78,76,52,24,5,0,0,0,0,0,0,0,0,0,1,10,29,57,85,100,94,73,66,81,58,0,0,0,0,0,0
ChIJCY4DkZpWzpQR4kkGcBYmR38,Assaí Atacadista,-23.5961111,-46.7372222,"Av. Prof. Francisco Morato, 4367 - Vila Sonia, São Paulo - SP, 05521-200, Brazil",grande,vila sonia,0,0,0,0,0,0,0,23,40,55,63,68,73,74,72,69,71,77,83,80,65,43,0,0,0,0,0,0,0,0,0,27,51,66,71,73,76,75,69,62,58,58,57,51,40,26,0,0,0,0,0,0,0,0,0,20,37,53,64,65,60,56,57,58,55,52,54,57,48,28,0,0,0,0,0,0,0,0,0,26,43,55,60,65,69,71,69,68,71,76,78,71,57,38,0,0,0,0,0,0,0,0,0,23,40,58,71,76,75,75,79,84,83,79,81,85,73,45,0,0,0,0,0,0,0,0,0,31,56,74,85,93,98,97,89,82,82,87,89,81,62,39,0,0,0,0,0,0,0,0,0,0,34,62,88,100,93,78,69,66,60,46,0,0,0,0,0,0
ChIJR8XRl5JWzpQRhszu2iqeLms,Groceries Sukiyaki - Villa Sonia,-23.591365,-46.7297556,"R. Prof. Monjardino, 174 - Vila Sonia, São Paulo - SP, 05625-160, Brazil",pequeno,vila sonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,35,47,56,56,44,28,22,28,23,7,0,0,0,0,0,0,0,0,0,0,0,0,12,18,17,19,30,38,35,23,15,22,29,18,0,0,0,0,0,0,0,0,0,0,0,0,8,17,26,33,36,36,36,33,27,26,28,18,0,0,0,0,0,0,0,0,0,0,0,0,7,17,32,48,60,63,55,42,33,32,30,18,0,0,0,0,0,0,0,0,0,0,0,0,10,25,45,66,80,82,70,49,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,32,69,100,40,0,0,0,0,0,0,0,0,0,0,0
